FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
06SEP2021:00:00:00,41 a 50,F,Sputnik,Público,8,6,,0
06SEP2021:00:00:00,41 a 50,M,AstraZeneca,Público,16,10760,,0
06SEP2021:00:00:00,41 a 50,M,Sinopharm,Público,78,48,,0
28JUL2021:00:00:00,61 a 70,M,AstraZeneca,Privado,1,1,,0
28JUL2021:00:00:00,61 a 70,M,AstraZeneca,Público,14,16,,0
28JUL2021:00:00:00,61 a 70,M,Sinopharm,Público,84,11,,0
28JUL2021:00:00:00,61 a 70,M,Sputnik,Público,2,4,,0
28JUL2021:00:00:00,71 a 80,F,AstraZeneca,Privado,1,0,,0
28JUL2021:00:00:00,71 a 80,F,AstraZeneca,Público,2,23,,0
28JUL2021:00:00:00,71 a 80,F,Sinopharm,Público,46,11,,0
28JUL2021:00:00:00,71 a 80,F,Sputnik,Público,4,1,,0
28JUL2021:00:00:00,71 a 80,M,AstraZeneca,Privado,1,0,,0
28JUL2021:00:00:00,71 a 80,M,AstraZeneca,Público,1,5,,0
28JUL2021:00:00:00,71 a 80,M,Sinopharm,Público,22,3,,0
28JUL2021:00:00:00,71 a 80,M,Sputnik,Público,2,0,,0
28JUL2021:00:00:00,81 a 90,F,AstraZeneca,Privado,1,0,,0
28JUL2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,18,,0
28JUL2021:00:00:00,81 a 90,F,Sinopharm,Público,24,3,,0
28JUL2021:00:00:00,81 a 90,F,Sputnik,Público,2,0,,0
28JUL2021:00:00:00,81 a 90,M,AstraZeneca,Público,1,10,,0
28JUL2021:00:00:00,81 a 90,M,Sinopharm,Público,4,2,,0
28JUL2021:00:00:00,81 a 90,M,Sputnik,Público,1,0,,0
28JUL2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,11,,0
28JUL2021:00:00:00,91 o mas,F,Sinopharm,Público,10,1,,0
28JUL2021:00:00:00,91 o mas,M,AstraZeneca,Público,1,4,,0
28JUL2021:00:00:00,91 o mas,M,Sinopharm,Público,3,0,,0
28JUL2021:00:00:00,91 o mas,M,Sputnik,Público,1,0,,0
29JUL2021:00:00:00,30 o menos,F,AstraZeneca,Privado,2,1,,0
29JUL2021:00:00:00,30 o menos,F,AstraZeneca,Público,172,62,,0
29JUL2021:00:00:00,30 o menos,F,Sinopharm,Privado,2,0,,0
29JUL2021:00:00:00,30 o menos,F,Sinopharm,Público,13600,21,,0
29JUL2021:00:00:00,30 o menos,F,Sputnik,Público,434,1,,0
29JUL2021:00:00:00,30 o menos,M,AstraZeneca,Privado,3,1,,0
29JUL2021:00:00:00,30 o menos,M,AstraZeneca,Público,187,41,,0
29JUL2021:00:00:00,30 o menos,M,Sinopharm,Público,14514,13,,0
29JUL2021:00:00:00,30 o menos,M,Sputnik,Público,468,0,,0
29JUL2021:00:00:00,31 a 40,F,AstraZeneca,Privado,1,2,,0
29JUL2021:00:00:00,31 a 40,F,AstraZeneca,Público,113,153,,0
29JUL2021:00:00:00,31 a 40,F,Sinopharm,Público,1556,35,,0
29JUL2021:00:00:00,31 a 40,F,Sputnik,Público,42,1,,0
29JUL2021:00:00:00,31 a 40,M,AstraZeneca,Privado,1,2,,0
29JUL2021:00:00:00,31 a 40,M,AstraZeneca,Público,117,88,,0
29JUL2021:00:00:00,31 a 40,M,Sinopharm,Público,1755,23,,0
29JUL2021:00:00:00,31 a 40,M,Sputnik,Público,34,9,,0
29JUL2021:00:00:00,41 a 50,F,AstraZeneca,Privado,0,3,,0
29JUL2021:00:00:00,41 a 50,F,AstraZeneca,Público,93,364,,0
29JUL2021:00:00:00,41 a 50,F,Sinopharm,Público,730,26,,0
29JUL2021:00:00:00,41 a 50,F,Sputnik,Público,21,1,,0
29JUL2021:00:00:00,41 a 50,M,AstraZeneca,Privado,0,3,,0
29JUL2021:00:00:00,41 a 50,M,AstraZeneca,Público,94,240,,0
29JUL2021:00:00:00,41 a 50,M,Sinopharm,Público,695,16,,0
29JUL2021:00:00:00,41 a 50,M,Sputnik,Público,23,4,,0
29JUL2021:00:00:00,51 a 60,F,AstraZeneca,Privado,0,1,,0
29JUL2021:00:00:00,51 a 60,F,AstraZeneca,Público,48,62,,0
29JUL2021:00:00:00,51 a 60,F,Sinopharm,Público,386,18,,0
29JUL2021:00:00:00,51 a 60,F,Sputnik,Público,19,8,,0
29JUL2021:00:00:00,51 a 60,M,AstraZeneca,Privado,0,2,,0
29JUL2021:00:00:00,51 a 60,M,AstraZeneca,Público,45,58,,0
29JUL2021:00:00:00,51 a 60,M,Sinopharm,Público,344,22,,0
29JUL2021:00:00:00,51 a 60,M,Sputnik,Público,15,5,,0
29JUL2021:00:00:00,61 a 70,F,AstraZeneca,Privado,0,3,,0
29JUL2021:00:00:00,61 a 70,F,AstraZeneca,Público,13,30,,0
29JUL2021:00:00:00,61 a 70,F,Sinopharm,Público,121,7,,0
29JUL2021:00:00:00,61 a 70,F,Sputnik,Público,0,8,,0
29JUL2021:00:00:00,61 a 70,M,AstraZeneca,Privado,0,2,,0
29JUL2021:00:00:00,61 a 70,M,AstraZeneca,Público,19,27,,0
29JUL2021:00:00:00,61 a 70,M,Sinopharm,Público,107,6,,0
29JUL2021:00:00:00,61 a 70,M,Sputnik,Público,4,5,,0
29JUL2021:00:00:00,71 a 80,F,AstraZeneca,Privado,0,1,,0
29JUL2021:00:00:00,71 a 80,F,AstraZeneca,Público,4,17,,0
29JUL2021:00:00:00,71 a 80,F,Sinopharm,Público,41,10,,0
29JUL2021:00:00:00,71 a 80,F,Sputnik,Público,2,2,,0
29JUL2021:00:00:00,71 a 80,M,AstraZeneca,Público,3,13,,0
29JUL2021:00:00:00,71 a 80,M,Sinopharm,Público,38,6,,0
29JUL2021:00:00:00,71 a 80,M,Sputnik,Privado,0,1,,0
29JUL2021:00:00:00,71 a 80,M,Sputnik,Público,1,4,,0
29JUL2021:00:00:00,81 a 90,F,AstraZeneca,Público,4,20,,0
29JUL2021:00:00:00,81 a 90,F,Sinopharm,Público,25,3,,0
29JUL2021:00:00:00,81 a 90,F,Sputnik,Público,1,2,,0
29JUL2021:00:00:00,81 a 90,M,AstraZeneca,Público,1,2,,0
29JUL2021:00:00:00,81 a 90,M,Sinopharm,Público,12,1,,0
29JUL2021:00:00:00,81 a 90,M,Sputnik,Público,0,1,,0
29JUL2021:00:00:00,91 o mas,F,AstraZeneca,Público,1,6,,0
29JUL2021:00:00:00,91 o mas,F,Sinopharm,Público,23,5,,0
29JUL2021:00:00:00,91 o mas,F,Sputnik,Público,1,1,,0
29JUL2021:00:00:00,91 o mas,M,Sinopharm,Público,7,0,,0
30JUL2021:00:00:00,30 o menos,F,AstraZeneca,Público,281,77,,0
30JUL2021:00:00:00,30 o menos,F,Sinopharm,Público,4014,633,,0
30JUL2021:00:00:00,30 o menos,F,Sputnik,Público,315,41,,0
30JUL2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,,0
30JUL2021:00:00:00,30 o menos,M,AstraZeneca,Público,282,70,,0
30JUL2021:00:00:00,30 o menos,M,Sinopharm,Privado,2,0,,0
30JUL2021:00:00:00,30 o menos,M,Sinopharm,Público,4598,522,,0
30JUL2021:00:00:00,30 o menos,M,Sputnik,Público,311,25,,0
30JUL2021:00:00:00,31 a 40,F,AstraZeneca,Público,112,170,,0
30JUL2021:00:00:00,31 a 40,F,Sinopharm,Público,917,4643,,0
30JUN2021:00:00:00,30 o menos,M,Sputnik,Público,1,2,,0
04JUL2021:00:00:00,51 a 60,F,Sinopharm,Público,1,0,,0
19AUG2021:00:00:00,30 o menos,M,Sputnik,Privado,1,0,,0
23AUG2021:00:00:00,30 o menos,M,Sinopharm,Privado,1,0,,0
28AUG2021:00:00:00,30 o menos,M,Sinopharm,Privado,0,7,,0
01SEP2021:00:00:00,41 a 50,M,Sinopharm,Privado,0,1,,0
19SEP2021:00:00:00,41 a 50,F,AstraZeneca,Público,0,4,,0
19SEP2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,1,,0
21SEP2021:00:00:00,30 o menos,F,AstraZeneca,Privado,0,5,,0
21SEP2021:00:00:00,30 o menos,F,AstraZeneca,Público,8,39,,1
21SEP2021:00:00:00,30 o menos,F,Sinopharm,Público,7345,1884,,1
21SEP2021:00:00:00,30 o menos,F,Sputnik,Público,2,11,,0
21SEP2021:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,73,0,,0
21SEP2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,3,,0
21SEP2021:00:00:00,30 o menos,M,AstraZeneca,Público,7,28,,0
21SEP2021:00:00:00,30 o menos,M,Moderna,Público,1,0,,
21SEP2021:00:00:00,30 o menos,M,Sinopharm,Público,7921,2071,,1
21SEP2021:00:00:00,30 o menos,M,Sputnik,Público,0,12,,0
14SEP2021:00:00:00,91 o mas,M,Sinopharm,Público,1,0,,0
15SEP2021:00:00:00,30 o menos,F,AstraZeneca,Público,4,21,,0
15SEP2021:00:00:00,30 o menos,F,Moderna,Público,0,32,,0
15SEP2021:00:00:00,30 o menos,F,Sinopharm,Público,26,32,,0
15SEP2021:00:00:00,30 o menos,F,Sputnik,Público,3,1323,,0
15SEP2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,1,,0
15SEP2021:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,155,0,,0
15SEP2021:00:00:00,30 o menos,M,AstraZeneca,Público,3,10,,0
15SEP2021:00:00:00,30 o menos,M,Moderna,Público,2,22,,0
15SEP2021:00:00:00,30 o menos,M,Sinopharm,Público,31,33,,0
15SEP2021:00:00:00,30 o menos,M,Sputnik,Público,1,909,,0
05SEP2021:00:00:00,71 a 80,F,Sputnik,Público,2,0,,0
05SEP2021:00:00:00,71 a 80,M,AstraZeneca,Público,2,32,,0
05SEP2021:00:00:00,71 a 80,M,Sinopharm,Público,0,2,,0
05SEP2021:00:00:00,71 a 80,M,Sputnik,Público,2,0,,0
05SEP2021:00:00:00,81 a 90,F,AstraZeneca,Público,2,11,,0
05SEP2021:00:00:00,81 a 90,F,Sinopharm,Público,1,2,,0
05SEP2021:00:00:00,81 a 90,F,Sputnik,Público,1,0,,0
05SEP2021:00:00:00,81 a 90,M,AstraZeneca,Público,1,3,,0
05SEP2021:00:00:00,81 a 90,M,Sputnik,Público,1,0,,0
05SEP2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,3,,0
05SEP2021:00:00:00,91 o mas,F,Sinopharm,Público,0,2,,0
05SEP2021:00:00:00,91 o mas,F,Sputnik,Público,1,0,,0
05SEP2021:00:00:00,91 o mas,M,AstraZeneca,Público,0,1,,0
24JUN2021:00:00:00,51 a 60,M,Sinopharm,Público nacional,1,0,,0
28JUN2021:00:00:00,30 o menos,M,Sputnik,Público,1,0,,0
04AUG2021:00:00:00,51 a 60,F,AstraZeneca,Público nacional,0,1,,0
30JUL2021:00:00:00,81 a 90,F,Sinopharm,Público,22,14,,0
30JUL2021:00:00:00,81 a 90,F,Sputnik,Privado,0,3,,0
30JUL2021:00:00:00,81 a 90,M,AstraZeneca,Privado,0,1,,0
30JUL2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,11,,0
30JUL2021:00:00:00,81 a 90,M,Sinopharm,Público,14,8,,0
30JUL2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,20,,0
30JUL2021:00:00:00,91 o mas,F,Sinopharm,Público,14,4,,0
30JUL2021:00:00:00,91 o mas,F,Sputnik,Privado,0,3,,0
30JUL2021:00:00:00,91 o mas,M,AstraZeneca,Público,0,2,,0
30JUL2021:00:00:00,91 o mas,M,Sinopharm,Público,2,0,,0
31JUL2021:00:00:00,30 o menos,F,AstraZeneca,Público,118,466,,0
31JUL2021:00:00:00,30 o menos,F,Sinopharm,Público,14,1097,,0
31JUL2021:00:00:00,30 o menos,F,Sputnik,Público,32,0,,0
31JUL2021:00:00:00,30 o menos,M,AstraZeneca,Público,129,533,,0
31JUL2021:00:00:00,30 o menos,M,Sinopharm,Público,6,934,,0
31JUL2021:00:00:00,30 o menos,M,Sputnik,Público,25,0,,0
31JUL2021:00:00:00,31 a 40,F,AstraZeneca,Público,22,1000,,0
31JUL2021:00:00:00,31 a 40,F,Sinopharm,Público,7,5616,,0
31JUL2021:00:00:00,31 a 40,F,Sputnik,Público,9,1,,0
31JUL2021:00:00:00,31 a 40,M,AstraZeneca,Público,36,2039,,0
31JUL2021:00:00:00,31 a 40,M,Sinopharm,Público,7,5605,,1
31JUL2021:00:00:00,31 a 40,M,Sputnik,Público,9,0,,0
31JUL2021:00:00:00,41 a 50,F,AstraZeneca,Público,19,1192,,0
31JUL2021:00:00:00,41 a 50,F,Sinopharm,Público,8,808,,0
31JUL2021:00:00:00,41 a 50,F,Sputnik,Público,1,0,,0
31JUL2021:00:00:00,41 a 50,M,AstraZeneca,Público,16,3484,,0
31JUL2021:00:00:00,41 a 50,M,Sinopharm,Público,3,792,,0
31JUL2021:00:00:00,51 a 60,F,AstraZeneca,Público,8,256,,0
31JUL2021:00:00:00,51 a 60,F,Sinopharm,Público,4,227,,0
31JUL2021:00:00:00,51 a 60,F,Sputnik,Público,1,1,,0
31JUL2021:00:00:00,51 a 60,M,AstraZeneca,Público,2,394,,0
31JUL2021:00:00:00,51 a 60,M,Sinopharm,Público,6,227,,0
31JUL2021:00:00:00,51 a 60,M,Sputnik,Público,2,0,,0
31JUL2021:00:00:00,61 a 70,F,AstraZeneca,Público,6,131,,0
31JUL2021:00:00:00,61 a 70,F,Sinopharm,Público,7,49,,0
31JUL2021:00:00:00,61 a 70,M,AstraZeneca,Público,3,139,,0
31JUL2021:00:00:00,61 a 70,M,Sinopharm,Público,7,48,,0
31JUL2021:00:00:00,71 a 80,F,AstraZeneca,Público,2,39,,0
31JUL2021:00:00:00,71 a 80,F,Sinopharm,Público,4,34,,0
31JUL2021:00:00:00,71 a 80,M,AstraZeneca,Público,0,31,,1
31JUL2021:00:00:00,71 a 80,M,Sinopharm,Público,3,14,,0
31JUL2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,27,,0
31JUL2021:00:00:00,81 a 90,F,Sinopharm,Público,4,30,,0
31JUL2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,9,,0
31JUL2021:00:00:00,81 a 90,M,Sinopharm,Público,0,11,,0
31JUL2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,8,,0
31JUL2021:00:00:00,91 o mas,F,Sinopharm,Público,1,22,,0
31JUL2021:00:00:00,91 o mas,M,AstraZeneca,Público,0,1,,0
31JUL2021:00:00:00,91 o mas,M,Sinopharm,Público,0,5,,0
01AUG2021:00:00:00,30 o menos,F,AstraZeneca,Público,9,1896,,0
01AUG2021:00:00:00,30 o menos,M,AstraZeneca,Público,5,1419,,0
01AUG2021:00:00:00,30 o menos,M,Sinopharm,Público,3,2,,0
01AUG2021:00:00:00,31 a 40,F,AstraZeneca,Público,4,3500,,0
01AUG2021:00:00:00,31 a 40,M,AstraZeneca,Público,6,2823,,0
01AUG2021:00:00:00,41 a 50,F,AstraZeneca,Público,2,1430,,0
01AUG2021:00:00:00,41 a 50,F,Sinopharm,Público,0,4,,0
16JUN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,1,0,,0
25JUN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,3,,0
25JUN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,1,,0
25JUN2021:00:00:00,81 a 90,F,Sputnik,Público,0,3,,0
27JUN2021:00:00:00,71 a 80,M,Sputnik,Público,0,1,,0
01JUL2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,2,,0
12JUL2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,3,,0
06SEP2021:00:00:00,91 o mas,M,Sinopharm,Público,0,6,,0
07SEP2021:00:00:00,30 o menos,F,AstraZeneca,Público,52,555,,0
07SEP2021:00:00:00,30 o menos,F,Moderna,Público,5,145,,0
07SEP2021:00:00:00,30 o menos,F,Sinopharm,Público,186,220,,0
07SEP2021:00:00:00,30 o menos,F,Sputnik,Público,1,219,,0
07SEP2021:00:00:00,30 o menos,M,AstraZeneca,Público,39,195,,0
07SEP2021:00:00:00,30 o menos,M,Moderna,Público,3,151,,0
07SEP2021:00:00:00,30 o menos,M,Sinopharm,Público,217,199,,0
07SEP2021:00:00:00,30 o menos,M,Sputnik,Público,0,174,,0
07SEP2021:00:00:00,31 a 40,F,AstraZeneca,Público,39,2009,,0
07SEP2021:00:00:00,31 a 40,F,Moderna,Público,1,2,,0
07SEP2021:00:00:00,31 a 40,F,Sinopharm,Público,100,99,,0
07SEP2021:00:00:00,31 a 40,F,Sputnik,Público,1,287,,0
07SEP2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,1,,0
07SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público,33,1136,,0
07SEP2021:00:00:00,31 a 40,M,Moderna,Público,0,4,,0
07SEP2021:00:00:00,31 a 40,M,Sinopharm,Público,149,121,,0
07SEP2021:00:00:00,31 a 40,M,Sputnik,Público,2,248,,0
07SEP2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,1,,0
07SEP2021:00:00:00,41 a 50,F,AstraZeneca,Público,19,6890,,0
07SEP2021:00:00:00,41 a 50,F,Moderna,Público,0,7,,0
07SEP2021:00:00:00,41 a 50,F,Sinopharm,Público,52,56,,0
07SEP2021:00:00:00,41 a 50,F,Sputnik,Público,1,632,,0
07SEP2021:00:00:00,41 a 50,M,AstraZeneca,Público,23,7550,,0
07SEP2021:00:00:00,41 a 50,M,Moderna,Público,0,5,,0
07SEP2021:00:00:00,41 a 50,M,Sinopharm,Público,73,47,,0
07SEP2021:00:00:00,41 a 50,M,Sputnik,Público,0,453,,0
07SEP2021:00:00:00,51 a 60,F,AstraZeneca,Público,15,1673,,0
07SEP2021:00:00:00,51 a 60,F,Moderna,Público,0,11,,0
07SEP2021:00:00:00,51 a 60,F,Sinopharm,Público,23,23,,0
07SEP2021:00:00:00,51 a 60,F,Sputnik,Público,0,2099,,0
07SEP2021:00:00:00,51 a 60,M,AstraZeneca,Público,13,1898,,0
07SEP2021:00:00:00,51 a 60,M,Moderna,Público,0,6,,1
07SEP2021:00:00:00,51 a 60,M,Sinopharm,Público,27,29,,0
07SEP2021:00:00:00,51 a 60,M,Sputnik,Público,0,1700,,0
07SEP2021:00:00:00,61 a 70,F,AstraZeneca,Público,7,377,,0
07SEP2021:00:00:00,61 a 70,F,Moderna,Público,0,10,,0
07SEP2021:00:00:00,61 a 70,F,Sinopharm,Público,8,12,,0
07SEP2021:00:00:00,61 a 70,F,Sputnik,Público,0,3052,,1
07SEP2021:00:00:00,61 a 70,M,AstraZeneca,Público,5,335,,0
07SEP2021:00:00:00,61 a 70,M,Moderna,Público,0,10,,0
07SEP2021:00:00:00,61 a 70,M,Sinopharm,Público,3,11,,0
07SEP2021:00:00:00,61 a 70,M,Sputnik,Público,0,2606,,0
07SEP2021:00:00:00,71 a 80,F,AstraZeneca,Público,3,173,,0
07SEP2021:00:00:00,71 a 80,F,Moderna,Público,0,9,,0
07SEP2021:00:00:00,71 a 80,F,Sinopharm,Público,2,13,,0
07SEP2021:00:00:00,71 a 80,F,Sputnik,Público,0,835,,1
07SEP2021:00:00:00,71 a 80,M,AstraZeneca,Público,1,104,,0
07SEP2021:00:00:00,71 a 80,M,Moderna,Público,1,6,,0
07SEP2021:00:00:00,71 a 80,M,Sinopharm,Público,2,6,,0
07SEP2021:00:00:00,71 a 80,M,Sputnik,Público,0,543,,1
07SEP2021:00:00:00,81 a 90,F,AstraZeneca,Público,4,63,,0
07SEP2021:00:00:00,81 a 90,F,Sinopharm,Público,2,11,,0
07SEP2021:00:00:00,81 a 90,F,Sputnik,Público,0,228,,0
07SEP2021:00:00:00,81 a 90,M,AstraZeneca,Público,1,16,,0
07SEP2021:00:00:00,81 a 90,M,Sinopharm,Público,0,3,,0
07SEP2021:00:00:00,81 a 90,M,Sputnik,Público,0,78,,0
07SEP2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,9,,0
07SEP2021:00:00:00,91 o mas,F,Sinopharm,Público,2,6,,0
07SEP2021:00:00:00,91 o mas,F,Sputnik,Público,0,50,,0
07SEP2021:00:00:00,91 o mas,M,AstraZeneca,Público,0,5,,0
07SEP2021:00:00:00,91 o mas,M,Sinopharm,Público,0,3,,0
07SEP2021:00:00:00,91 o mas,M,Sputnik,Público,0,18,,0
08FEB2022:00:00:00,51 a 60,F,Moderna,Público,0,1,,165
08FEB2022:00:00:00,51 a 60,F,Sinopharm,Público,13,18,,1
08FEB2022:00:00:00,51 a 60,F,Sputnik,Público,0,11,,3
08FEB2022:00:00:00,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,7
08FEB2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,16,,1322
08FEB2022:00:00:00,51 a 60,M,AstraZeneca,Público,10,31,,28
08FEB2022:00:00:00,51 a 60,M,Moderna,Público,0,0,,107
08FEB2022:00:00:00,51 a 60,M,Sinopharm,Público,17,33,,0
08FEB2022:00:00:00,51 a 60,M,Sputnik,Público,0,13,,2
08FEB2022:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,6
19APR2021:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
03MAY2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
09MAY2021:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
19MAY2021:00:00:00,30 o menos,F,AstraZeneca,Público,1,0,,0
21MAY2021:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
24MAY2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
28MAY2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
30MAY2021:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
11JUN2021:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
25JUN2021:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,,0
01JUL2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
13JUL2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
14JUL2021:00:00:00,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público nacional,1,0,,0
24JUL2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
03AUG2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
14AUG2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,0
15AUG2021:00:00:00,30 o menos,M,Sinopharm,Público,0,2,,0
15AUG2021:00:00:00,51 a 60,F,AstraZeneca,Público nacional,0,1,,0
23AUG2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,1
26AUG2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,1
28AUG2021:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
30AUG2021:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,1,,0
31AUG2021:00:00:00,71 a 80,F,Moderna,Público,0,0,,1
07SEP2021:00:00:00,51 a 60,F,Sputnik,Privado,0,1,,0
10JUL2021:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
10JUL2021:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
10JUL2021:00:00:00,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
22JUL2021:00:00:00,30 o menos,F,Sinopharm,Público nacional,1,0,,0
26JUL2021:00:00:00,31 a 40,F,Sinopharm,Público nacional,0,1,,0
21AUG2021:00:00:00,31 a 40,M,AstraZeneca,Privado,0,0,,1
02SEP2021:00:00:00,30 o menos,M,Sinopharm,Privado,0,1,,0
26OCT2021:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
28OCT2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,1
30NOV2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,1,,0
30DEC2021:00:00:00,30 o menos,F,Sinopharm,Público nacional,0,1,,0
05JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,2
07JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
10JAN2022:00:00:00,61 a 70,F,Moderna,Privado,0,0,,1
12JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,2
14JAN2022:00:00:00,41 a 50,F,Moderna,Privado,0,0,,1
18JAN2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,,1
18JAN2022:00:00:00,41 a 50,M,Moderna,Privado,0,0,,1
22JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
25JAN2022:00:00:00,91 o mas,M,AstraZeneca,Público,0,0,,1
26JAN2022:00:00:00,30 o menos,F,Sinopharm,Público nacional,0,1,,0
26JAN2022:00:00:00,31 a 40,F,Moderna,Privado,0,0,,1
30JAN2022:00:00:00,81 a 90,F,Sputnik,Público nacional,0,0,,1
12FEB2022:00:00:00,30 o menos,F,AstraZeneca,Público,11,35,,1
12FEB2022:00:00:00,30 o menos,F,Moderna,Público,0,3,,1154
12FEB2022:00:00:00,30 o menos,F,Sinopharm,Público,363,886,,0
12FEB2022:00:00:00,30 o menos,F,Sputnik,Público,1,59,,0
12FEB2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,0
