depa_nombre,muni_nombre,codigo_habilitacion,nombre_prestador,tido_codigo,nits_nit,razon_social,clpr_codigo,clpr_nombre,ese,direccion,telefono,fax,email,gerente,nivel,caracter,habilitado,fecha_radicacion,fecha_vencimiento,fecha_cierre,dv,clase_persona,naju_codigo,naju_nombre,numero_sede_principal,fecha_corte_REPS
La Guajira,RIOHACHA,4400101192,"UNIDAD MEDICA QUIRURGICA INTEGRAL ""EXCELLENCE CLINIC LAS MANOS DE DIOS"" S.A.S",,901399251,"UNIDAD MEDICA QUIRURGICA INTEGRAL ""EXCELLENCE CLINIC LAS MANOS DE DIOS"" S.A.S",1,Instituciones - IPS,,CALLE 11 A # 15 - 74,3008357639,,claretholivo@hotmail.com,,,,SI,20211116,20251115,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,RIOHACHA,4400100184,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,,800031212,UNIDAD MEDICA RADIOLOGICA DEL CARMEN,1,Instituciones - IPS,NO,CRA 12 #1044,7274471,7289219,unimerad@hotmail.com,,,,SI,20030411,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,RIOHACHA,4400100676,UNISALUD DE LA GUAJIRA EU,,900189196,UNISALUD DE LA GUAJIRA EU,1,Instituciones - IPS,NO,CALLE 7 No. 7- 33,7273568,,serviciosdegestionc@gmail.com,,,,SI,20071213,20220831,,1,JURIDICO,1,Privada,03,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,RIOHACHA,4400100490,URMEDICAS VIP LTDA,,825003685,URMEDICAS VIP LTDA,1,Instituciones - IPS,,Carrera 12B No 15 - 72,7285858,,urmedicasvipltda@hotmail.com,,,,SI,20150715,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,RIOHACHA,4400101052,Vitalia clinica odontologica s.a.s,,901134004,Vitalia clinica odontologica s.a.s,1,Instituciones - IPS,,Calle 13 # 16 - 59 primer piso,3003834887,,vitaliaodontologia@gmail.com,,,,SI,20180424,20230423,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,RIOHACHA,4400101031,VIVA 1A IPS SA,,900219120,VIVA 1A IPS SA,1,Instituciones - IPS,,CARRERA 15 No 14- 28,3175741214,,lalvarez@viva1a.com.co,,,,SI,20171226,20221225,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,RIOHACHA,4400101204,WIKI PSIQUIS PSS S.A.S,,901518160,WIKI PSIQUIS PSS S.A.S,1,Instituciones - IPS,,CALLE 15 No 12-36 BR LIBERTADOR,3004595255,,gerenciaipsw@gmail.com,,,,SI,20220207,20260206,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465000952,ASISTENCIA MEDICA DOMICILIARIA Y TRASLADO DE PACIENTES SAS,,900511423,ASISTENCIA MEDICA DOMICILIARIA Y TRASLADO DE PACIENTES SAS,1,Instituciones - IPS,,CALLE 1 N 5-93,3159274997,7742531,gerencia@asismedt.com,,,,SI,20150610,20230831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465000698,CENTRO DE IMÁGENES ESPECIALIZADAS- CIME SAS.,,900261422,CENTRO DE IMÁGENES ESPECIALIZADAS- CIME SAS.,1,Instituciones - IPS,NO,CALLE 7 2-150,7740555,5774004,cime-sas@hotmail.com,,,,SI,20090209,20230831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465000953,CENTRO INTEGRAL DE REHABILITACION S.A.S,,900616574,CIR - CENTRO INTEGRAL DE REHABILITACION CESAR S.A.S,1,Instituciones - IPS,,CALLE 6 N° 4-03,7741194,7741194,cirsanjuan@outlook.com,,,,SI,20150617,20220831,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465000820,CLÍNICA ODONTOLOGÍCA ESPECIALIZADA RIODENT SAS,,900465348,CLÍNICA ODONTOLOGÍCA ESPECIALIZADA RIODENT SAS,1,Instituciones - IPS,,CALLE 4 SUR # 25 - 36 BARRIO REGIONAL,3008348461,no tiene,gerenciasaludental@hotmail.com,,,,SI,20111115,20220831,,8,JURIDICO,1,Privada,02,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465000717,CLINICA SAN JUAN BAUTISTA S.A.S.,,900272582,CLINICA SAN JUAN BAUTISTA S.A.S.,1,Instituciones - IPS,NO,CALLE 7 No.1-74,7742689,7740244,calidad@clinicasanjuanbautista.com,,,,SI,20090413,20220831,,6,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465000161,CLINICA SOMEDA S.A.S,,825001800,CLINICA SOMEDA S.A.S,1,Instituciones - IPS,NO,CALLE 7 #2 - 82,7742531,7742912,calidad@clinicasomeda.com,,,,SI,20030410,20220831,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465000052,DUSAKAWI IPS,,824002362,DUSAKAWI IPS,1,Instituciones - IPS,NO,CARRERA 6 N° 7-05 BARRIO FELIX ARIAS,7742242,7742242,dusakawipsi@gmail.com,,,,SI,20090326,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465000286,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,,892115010,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,1,Instituciones - IPS,SI,Calle 3 Sur Carreras 4 y 5,095 7740883-7740608,7740883,gerencia@hsrafaelsanjuan.gov.co,,2,DEPARTAMENTAL,SI,20030415,20220831,,5,JURIDICO,4,Pública,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465000970,FISIOINTEGRAL S.A.S,,900762948,FISIOINTEGRAL S.A.S,1,Instituciones - IPS,,CARRERA 6 CALLE 5 SUR-19,3016642593- 3017546964,,igefisio@hotmail.com,,,,SI,20151124,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465001035,IPS AARON MEDICOS ESPECIALISTA AL CUIDADO DE TU SALUD SAS,,901125760,Aaron Medicos Especialistas al Cuidado de tu Salud,1,Instituciones - IPS,,CALLE 7 # 6-16,3145102722,,ipsaaronmedicos@gmail.com,,,,SI,20190220,20230219,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465000732,LABORATORIO DE PATOLOGIA DR. MOISES FELIZZOLA SAS,,901128768,LABORATORIO DE PATOLOGIA DR. MOISES FELIZZOLA SAS,1,Instituciones - IPS,,Cra 2# 4-105 1 piso,322355551,,diagnosticopatologicomfd@hotmail.com,,,,SI,20171207,20221206,,7,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465001044,LABORATORIOS NANCY FLOREZ GARCIA SAS,,824005588,LABORATORIOS NANCY FLOREZ GARCIA S.A.S,1,Instituciones - IPS,,CALLE 5 # 2-144 LOCAL 1 EDIFICIO CAYON,3117382283,,calidad@labsnancyflorez.com.co,,,,SI,20180417,20230416,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465001083,MAKUSHAMA SALUD IPS SAS,,901217389,MAKUSHAMA SALUD IPS SAS,1,Instituciones - IPS,,CARRERA 12 #5-55,3046509502,,calidad@makushama.com,,,,SI,20181127,20231126,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465001016,MEDIC SALUD HOME CARE,,900485299,MEDIC SALUD HOME CARE SAS,1,Instituciones - IPS,,Carrera 12 # 3-65,3134114912,955805218,medicsaludhomecare@hotmail.com,,,,SI,20170329,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465001017,MEDISANAR IPS SAS,,901023971,MEDISANAR IPS SAS,1,Instituciones - IPS,,CALLE 4 SUR # 4-53 BARRIO REGIONAL,3016615495 - 3156999075,957740117,medisanarips@hotmail.com,,,,SI,20170329,20230831,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465001176,Odontología MILENIUM IPS S.A.S,,901436858,Odontología MILENIUM IPS S.A.S,1,Instituciones - IPS,,carrera 2 # 6 - 04 local 3,301 3711407,,chislainebrisson2@hotmail.com,,,,SI,20210604,20250603,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465066100,OPTICA LINARES E.U.,,900141994,OPTICA LINARES E.U.,1,Instituciones - IPS,,CALLE 5 NO. 2-148,7740419,7740419,opticalinaresguajira@hotmail.com,,,,SI,20120629,20220831,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,SAN JUAN DEL CESAR,4465001142,SANTA HELENA DEL VALLE IPS SEDE SAN JUAN,,900085612,SANTA HELENA DEL VALLE IPS,1,Instituciones - IPS,,CALLE 7 N° 9 - 73,3187689174,,calidadrh@santahelenadelvalleips.com,,,,SI,20200514,20240513,,7,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,URIBIA,4484701169,CENTRO DE ESPECIALISTA CARDIOANAS SAS,,901414092,CENTRO DE ESPECIALISTA CARDIOANAS SAS,1,Instituciones - IPS,,CALLE 12 No. 12-149 LC 1,3017685115,,CARDIOANAS@GMAIL.COM,,,,SI,20210507,20250506,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,URIBIA,4484700401,ESE HOSPITAL DE NAZARETH,,892115347,ESE HOSPITAL DE NAZARETH,1,Instituciones - IPS,SI,CALLE 11 N° 5-51 PISO 2 (RIOHACHA SEDE ADMNISTRATIVA),7285484,7285484,hospitalnazareth@hotmail.com,,1,MUNICIPAL,SI,20110316,20220831,,1,JURIDICO,4,Pública,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,URIBIA,4484700332,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,,800061765,ESE HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,1,Instituciones - IPS,SI,TRANSVERSAL 8 Nº 6-45,57177532 -,57177532,atencionalcliente@esehnsps.gov.co,,1,MUNICIPAL,SI,20110315,20220831,,9,JURIDICO,4,Pública,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,URIBIA,4484701137,FUNDACION REINTEGRAR RV,,901010389,FUNDACION REINTEGRAR RV,1,Instituciones - IPS,,CALLE 10 No. 8B-127,317 5177684,NO TIENE,cocho_vasquez@hotmail.com,,,,SI,20191226,20231225,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,URIBIA,4484700671,IPSI PALAIMA,,900185729,IPSI PALAIMA,1,Instituciones - IPS,NO,KRA 13A No 10B-45,7177000,7177000,ipsipalaima@hotmail.com,,1,INDIGENA,SI,20080328,20220831,,9,JURIDICO,4,Pública,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,URIBIA,4484700677,OUTTAJIAPULEE IPSI,,900191322,OUTTAJIAPULEE IPSI,1,Instituciones - IPS,NO,CALLE 14 No. 7F-45 BARRIO ISMAEL GARCIA,7177644,7177644,gerencia@outtajiapuleeipsi.com,,1,INDIGENA,SI,20071221,20220831,,1,JURIDICO,4,Pública,02,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,URIBIA,4484701198,PILAR DE VIDA SALUD INTEGRAL SAS,,901362215,PILAR DE VIDA SALUD INTEGRAL SAS,1,Instituciones - IPS,,CR 7 G NRO 8-44,3145819140,,pilardevidaintegralsas@gmail.com,,,,SI,20211202,20251201,,8,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,URIBIA,4484700836,UNIDAD MATERNO INFANTIL TALAPUIN S.A.S.,,900492815,UNIDAD MATERNO INFANTIL TALAPUIN S.A.S.,1,Instituciones - IPS,,CARRERA 7G N 10-142,3183644401-3183644405-3184097919,NO TIENE,UMITURIBIAGERENCIA@HOTMAIL.COM,,,,SI,20180815,20230831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,URUMITA,4485500391,ESE HOSPITAL SANTA CRUZ DE URAMITA,,800213942,E.S.E. HOSPITAL SANTA CRUZ,1,Instituciones - IPS,SI,CARRERA 9 No 8 - 16 BARRIO EL CENTRO,(0957)778098,7778098,gerencia@hospitalsantacruzurumita.gov.co,,1,MUNICIPAL,SI,20030416,20230831,,1,JURIDICO,4,Pública,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,VILLANUEVA,4487401084,CENTRO DE HABILITACION Y REHABILITACION PURPURA SAS,,901221205,CENTRO DE HABILITACIÓN Y REHABILITACIÓN PEDAGÓGICA PURPURA SAS,1,Instituciones - IPS,,CARRERA 13 # 6-18,7771083 - 3108043628,,CHRPURPURA@GMAIL.COM,,,,SI,20181213,20221212,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,VILLANUEVA,4487400347,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTO TOMAS,,800075650,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTO TOMAS,1,Instituciones - IPS,SI,CALLE 14 No. 13-27,957772051,7772051,hostomas@hotmail.com,,1,MUNICIPAL,SI,20030415,20220831,,1,JURIDICO,4,Pública,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,VILLANUEVA,4487400778,FISIOTER S S.A.S,,900384537,FISIOTER S S.A.S,1,Instituciones - IPS,,KRA 14 Nº 13-101,3006526424,,sugeilaoñate@yahoo.com,,,,SI,20101013,20220831,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,VILLANUEVA,4487401096,HOMESOCIAL I.P.S. S.A.S.,,901239462,HOMESOCIAL I.P.S. S.A.S.,1,Instituciones - IPS,,Carrera 11 # 12 - 23,3105394224,,gerencia@coonsocial.com,,,,SI,20190226,20230225,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,VILLANUEVA,4487400987,MISALUDIPSSAS,,900855556,MISALUD IPS SAS,1,Instituciones - IPS,,CALLE 7 N° 11-114 PISO 1 LOCAL 2,3012152794,,misaludipssas@hotmail.com,,,,SI,20190409,20220831,,7,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
La Guajira,VILLANUEVA,4487400771,SOMEVIG,,900311711,SOMEVIG LTDA,1,Instituciones - IPS,,CALLE 12A # 8 - 76,7772119,,mrpr0724@hotmail.com,,,,SI,20191106,20230831,,8,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,ALGARROBO,4703000115,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ALGARROBO,,819003618,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE ALGARROBO,1,Instituciones - IPS,SI,CLLE 9 No 8-13,3107279491,,admonesealgarrobo@gmail.com,,1,DEPARTAMENTAL,SI,20071031,20220831,,6,JURIDICO,4,Pública,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,ALGARROBO,4703001028,PALMA SALUD,,900138309,PALMA SALUD,1,Instituciones - IPS,,CARRERA 8 No. 6-42,3012111193,5255005,gerenciapalmasalud@hotmail.com,,,,SI,20160804,20220831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,ARACATACA,4705300246,ESE HOSPITAL LUISA SANTIAGA MARQUEZ IGUARAN,,819001712,ESE HOSPITAL LUISA SANTIAGA MARQUEZ IGUARAN,1,Instituciones - IPS,SI,CARRETERA TRONCAL FRENTE ESTADIO CHELO CASTRO,4270462,4270462,eseluisasantiaga@hotmail.com,,1,DEPARTAMENTAL,SI,20061107,20220831,,1,JURIDICO,4,Pública,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,ARACATACA,4705300076,MACONSALUD I.P.S. LTDA,,819003269,MACONSALUD I.P.S. LTDA,1,Instituciones - IPS,NO,CARRERA 4#6-59,4271091,4271090,MACONSALUDIPS@HOTMAIL.COM,,,,SI,20061214,20230831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,ARIGUANÍ,4705803409,CENTRO DE ATENCION MEDICA EN SALUD IPS S.A.S,,901152068,CENTRO DE ATENCION MEDICA EN SALUD IPS S.A.S,1,Instituciones - IPS,,CARRERA 8 #9-75,3002449519,,camsaludipssas@gmail.com,,,,SI,20211222,20251221,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,ARIGUANÍ,4705800023,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ALEJANDRO MAESTRE SIERRA,,819001107,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ALEJANDRO MAESTRE SIERRA,1,Instituciones - IPS,SI,CARRETERA PRINCIPAL SALIDA A PLATO,4258152,4257024,gerencia@hospitalariguani.gov.co,,1,DEPARTAMENTAL,SI,20060523,20230831,,5,JURIDICO,4,Pública,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,ARIGUANÍ,4705802559,FUNCOVULC IPS,,900136939,FUNCOVULC IPS,1,Instituciones - IPS,,Diagonal 7#2-18,3003580768,,FUNCOVULC@GMAIL.COM,,,,SI,20181123,20221122,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,ARIGUANÍ,4705800262,unidad medica ariguani y el magdalena,,819005867,UNIDAD MEDICA ARIGUANI Y EL MAGDALENA,1,Instituciones - IPS,,CARRERA 4 No 5-171,3114012250,,genaariguani2008@hotmail.com,,,,SI,20161125,20220831,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CERRO SAN ANTONIO,4716100250,ESE HOSPITAL DE CERRO DE SAN ANTONIO,,819001307,ESE HOSPITAL DE CERRO DE SAN ANTONIO,1,Instituciones - IPS,SI,Cra 5 No 1A-82,3014510606,,gerencia@esehospitalcerrodesanantonio-magdalena.gov.co,,1,DEPARTAMENTAL,SI,20110518,20220831,,1,JURIDICO,4,Pública,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CHIBOLO,4717000052,E.S.E. HOSPITAL LOCAL DE CHIVOLO,,819001269,E.S.E. HOSPITAL LOCAL DE CHIVOLO,1,Instituciones - IPS,SI,CALLE 5 No 19-20 barrio el progreso,3166260862,3116596894,gerencia@esechibolo.gov.co,,1,MUNICIPAL,SI,20061116,20220831,,1,JURIDICO,4,Pública,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718902983,ATENCIÓN INTEGRAL DOMICILIARIA SAS,,901209782,ATENCIÓN INTEGRAL DOMICILIARIA S.A.S,1,Instituciones - IPS,,CALLE 9 No-30-22,3205170671,,aid.ips.sas.18@gmail.com,,,,SI,20210407,20250406,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718901102,BIENESTAR IPS S.A.S. CIENAGA,,800223206,BIENESTAR IPS S.A.S.,1,Instituciones - IPS,NO,CL 16 No 10-43,3164659236,4240044,notificacionesjudiciales@bienestarips.com,,,,SI,20080811,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718902521,BIOTEST IPS SAS,,900202037,BIO-TEST I.P.S S.A.S,1,Instituciones - IPS,,CARRERA 14 N 9-47,3022886283,,biotestips@hotmail.com,,,,SI,20180911,20220910,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718900923,CENTRO DE ODONTOLOGIA INTEGRAL E.U,,900181774,CENTRO DE ODONTOLOGIA INTEGRAL E.U,1,Instituciones - IPS,NO,CALLE 10 No. 14 -05,4100847,,auraamaranto@hotmail.com,,,,SI,20071031,20230831,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718902512,CENTRO DE REHABILITACION SOLIDARIDAD SOCIAL IPS SAS,,900348884,centro de rehabilitacion solidaridad social ips sas,1,Instituciones - IPS,,CALLE 6 10-23,3002151557,,solidaridadsocialips@hotmail.com,,,,SI,20180822,20220831,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718901311,centro integral de rehabilitacion cienaga ltda,,900358882,centro integral de rehabilitacion cienaga ltda,1,Instituciones - IPS,,Cra. 13 No. 8 - 45,4102032 - 3015019931,4102032,cirltda_2010@hotmail.com,,,,SI,20150309,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718903279,CENTRO INTEGRAL DE SALUD SAN GABRIEL IPS,,900849720,CENTRO INTEGRAL DE SALUD SAN GABRIEL IPS SANTA MARTA,1,Instituciones - IPS,,CARRERA 14 No 6-24,3012225952,,ci.sangabrielips@gmail.com,,,,SI,20210706,20250705,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718901973,CENTRO INTEGRAL VITA S.A.S.,,900942542,CENTRO INTEGRAL VITA S.A.S.,1,Instituciones - IPS,,KRA 11A # 7-19,4104048,N/T,cintegralvita@gmail.com,,,,SI,20160715,20220831,,7,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718900215,CLINICA GENERAL DE CIENAGA S. A. S.,,819000413,CLINICA GENERAL DE CIENAGA S. A. S.,1,Instituciones - IPS,NO,CRA 18 B # 18 A - 15,4241283,4241696,cligencienaga@dialnet.net.co,,,,SI,20061117,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718900188,CORPORACION MI IPS COSTA ATLANTICA,,802022145,CORPORACION MI IPS COSTA ATLANTICA,1,Instituciones - IPS,NO,calle9 numero 13-09,3783210-3783211,,fsarmientoa@miips.com.co,,,,SI,20061117,20220831,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718901818,DMM DIPROMEDICAL ANDINA IPS S.AS,,900285746,DMM DIPROMEDICAL ANDINA IPS S.A.S.,1,Instituciones - IPS,,CARRERA 12 NO 15-20,3042459257-3796631,4347610,dmmdipromedicalandina@hotmail.com,,,,SI,20160126,20220831,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718900242,ESE HOSPITAL SAN CRISTOBAL DE CIENAGA,,800130625,ESE HOSPITAL SAN CRISTOBAL DE CIENAGA,1,Instituciones - IPS,SI,Calle 5A con Carrera 21,3014750111,,gerencia@esehospitalsancristobalcienaga.gov.co,,2,DEPARTAMENTAL,SI,20061117,20220831,,2,JURIDICO,4,Pública,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718915597,FUNDACION BETSHALOM IPS,,819005916,FUNDACION BET SHALOM,1,Instituciones - IPS,,CALLE 7 No. 1B Norte - 22,3004730701 - 3003581316,,patriciabetshalomips@hotmail.com,,,,SI,20140425,20220831,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718900137,FUNDACION POLICLINICA CIENAGA,,800201726,FUNDACION POLICLINICA CIENAGA,1,Instituciones - IPS,NO,CALLE 8 Nº 11 - 39,4240485,4104428,policlinica_cienaga@hotmail.com,,,,SI,20061117,20220831,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718901712,FUNDACIÓN PRO MAGDALENA IPS,,900146927,FUNDACIÓN PRO MAGDALENA IPS,1,Instituciones - IPS,,calle 12 No. 15-07 Barrio Central,3013103410-3046813481,4358420,calidadfundacionpromagdalena@gmail.com,,,,SI,20151023,20220831,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718901063,Fundacion Rehabilitacion Integral,,900085882,FUNDACIÓN REHABILITACIÓN INTEGRAL,1,Instituciones - IPS,,calle 5 #14-37,3136016719,,gerencia@frehabilitacionintegral.com,,,,SI,20191002,20220831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718903468,GRUPO DE DIAGNOSTICO CARDIOVASCULAR S.A.S.,,901573649,GRUPO DE DIAGNOSTICO CARDIOVASCULAR S.A.S.,1,Instituciones - IPS,,CALLE 10 10B 08,60-5-4105353,,diag.cardiovascular@gmail.com,,,,SI,20220527,20260526,,6,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718901399,I.P.S. MANAED S.A.S,,900428864,I.P.S. MANAED S.A.S,1,Instituciones - IPS,,CALLE 7 N° 10b-84,3128397875,,manaedips21@gmail.com,,,,SI,20110428,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718903030,INSTITUTO DE DIAGNOSTICO MEDICO SA CIÉNAGA,,800065396,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,1,Instituciones - IPS,,CL 12 CR 12-71 LOC 1 PISO 1,3102544413,3438770,contabilidad@idime.com.co,,,,SI,20200925,20240924,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718901698,IPS CENTRO TERAPEUTICO Lola Vargas S.A.S.,,900856989,IPS CENTRO TERAPEUTICO Lola Vargas S.A.S.,1,Instituciones - IPS,,Calle 6 11 48,4240811 3016643203,,blado11@hotmail.com,,,,SI,20151124,20220831,,7,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718902607,LA INMACULADA IPS S.A.S,,901227264,LA INMACULADA IPS S.A.S,1,Instituciones - IPS,,cll12 n0 10b-11,3006048404,,clinicalainmaculadaips@gmail.com,,,,SI,20190826,20230825,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Magdalena,CIÉNAGA,4718901169,LABORATORIO CLINICO MARTINEZ SAS,,900227844,LABORATORIO CLINICO MARTINEZ SAS,1,Instituciones - IPS,NO,CALE 15 # 12-02,4240667,4240667,servicioalcliente@laboratoriomartinez.com,,,,SI,20081229,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
